smiles,MPPB,MBPB,MGMB,KSOL,HLM_CLint,MLM_CLint,Caco2_Papp,Caco2_Efflux,LogD
CN(C)CCCOc1ccc2nc(-c3cccc4nc(-c5ccncc5)[nH]c34)[nH]c2c1,,,,,0.8692317197309762,2.534026106056135,,,
CN(C)CCCOc1ccc(-c2nc3cc(-c4ccc5[nH]c(N)nc5c4)ccc3[nH]2)cc1,,,,,1.1522883443830565,1.91803033678488,,,
CN(C)CCCOc1ccc(-c2nc3cc(-c4ccc5[nH]cnc5c4)ccc3[nH]2)cc1,,,,,1.276461804173244,2.526339277389844,,,
CN(C)Cc1ccc(CNC(=O)Nc2ccc3nnsc3c2)cc1,,,,,0.99563519459755,2.255272505103306,,,
CN(C)CCOc1ccc(CNC(=O)Nc2ccc3nnsc3c2)cc1,,,,,1.1931245983544616,2.3981136917305026,,,
CC(NC(=O)Nc1ccc2nnsc2c1)c1cnn(C)c1,,,,,0.9344984512435676,1.5563025007672873,,,
O=C(NCc1cn[nH]c1)Nc1ccc2nnsc2c1,,,,,0.9684829485539352,3.310587114890355,,,
O=C(NCc1ccc(CO)o1)Nc1ccc2nnsc2c1,,,,,0.9344984512435676,1.57978359661681,,,
CN1CCC(C(=O)NCc2cccc(CNC(=O)Nc3ccc4nnsc4c3)c2)CC1,,,,,0.9590413923210936,1.7387805584843692,,,
O=C(NCc1cccc(CNC(=O)c2nc3ccccc3[nH]2)c1)Nc1ccc2nnsc2c1,,,,,1.73559889969818,2.8184238550920786,,,
CNCC(=O)NCc1cccc(CNC(=O)Nc2ccc3nnsc3c2)c1,,,,,0.9344984512435676,1.57978359661681,,,
CN(C)CCCOc1ccc(CNC(=O)Nc2ccc3ncccc3c2)cc1,,,,,0.9344984512435676,1.5954962218255742,,,
CN(C)CCCOc1ccc(CNC(=O)Nc2ccc3ncsc3c2)cc1,,,,,0.9344984512435676,1.8394780473741985,,,
COc1ccc2nc(-c3ccc(-c4nc5ccc(OCCCNC(=N)N(C)C)cc5[nH]4)cc3)[nH]c2c1,,,,,2.239049093140192,1.9854264740830017,,,
CN(C)C(=N)NCCCOc1ccc2nc(-c3ccc(-c4nc5ccc(O)cc5[nH]4)cc3)[nH]c2c1,,,,,0.9344984512435676,1.57978359661681,,,
CN(C)CCCOc1ccc(CNC(=O)Nc2ccc3cnccc3c2)cc1,,,,,1.1986570869544226,2.8298181874388777,,,
NCc1cccc(CNC(=O)Nc2ccc3ncccc3c2)c1,,,,,2.090610707828407,2.6424645202421213,,,
COc1ccc2c(c1)c1cc3c(C(=O)N[C@H](C)CN(C)C)nccc3c(C)c1n2C,,,,,,3.6112877333244167,,,
Cc1c2ccncc2cc2c3cc(OCCN(C)C)ccc3n(C)c12,2.903110783673593,,,-3.9172146296835497,,2.621280167550415,,,
Cc1c2ccncc2cc2c3cc(OCCCN4CCOCC4)ccc3n(C)c12,,,,,1.0293837776852095,2.7134905430939424,,,
Cc1c2ccncc2cc2c3cc(OCCCN4CCCC4)ccc3n(C)c12,,,,,,2.437433443797971,,,
CCN(CC)CCCOc1ccc2c(c1)c1cc3cnccc3c(C)c1n2C,,,,,,2.3866772839608377,,,
Cc1c2ccncc2cc2c3cc(OCCN4CCOCC4)ccc3n(C)c12,,,,,1.0293837776852095,2.835690571492425,,,
Cc1c2ccncc2cc2c3cc(OCC(N)=O)ccc3n(C)c12,,,,,1.6646419755561257,2.6009728956867484,,,
Cc1c2ccncc2cc2c3cc(C(=O)NCCN(C)C)ccc3n(C)c12,,,,,,2.5118833609788744,,,
COc1ccc2c(c1)c1cc(C(=O)NCCCN(C)C)nc(C)c1n2C,1.1691978901493258,,,-3.739928612014925,,2.682776646314434,,,
Cc1nc(C(=O)NCCCN(C)C)cc2c3cc(OCCCN(C)C)ccc3n(C)c12,-0.4937948768510523,,,-3.692503962086787,,2.4394905903896835,,,
Cc1nc(C(=O)NCCN(C)C)cc2c3cc(OCCCN(C)C)ccc3n(C)c12,0.5322168137473082,,,-3.649751981665837,0.9344984512435676,2.335858911319818,,,
Cc1c2ccncc2cc2c3cc(OCC4=NCCN4)ccc3n(C)c12,,,,,0.9344984512435676,2.367355921026019,,,
CN(C)CCCNC(=O)c1cc2c3cc(OCCCN(C)C)ccc3n(C)c2cn1,0.2452214924475252,,,-3.744727494896694,0.9344984512435676,2.110252917353403,,,
CN(C)CCCOc1ccc2c(c1)c1cc(C(=O)NCCN(C)C)ncc1n2C,-1.0511725635965488,,,-3.712198270069774,,1.6148972160331343,,,
CNC(=O)COc1ccc2c(c1)c1cc3cnccc3c(C)c1n2C,4.254599024987376,,,-4.903089986991944,1.6893088591236205,2.8677620246502005,,,
COc1ccc2c(c1)c1cc3c(C(=O)NCCN(C)C)nccc3c(C)c1n2C,3.287572356154438,,,-3.8041003475907664,,3.5218047109308914,,,
Cc1c2ccncc2cc2c3cc(OCCN4CCCCC4)ccc3n(C)c12,3.346803309596356,,,-3.853871964321762,1.100370545117563,2.473778834646725,,,
Cc1c2ccncc2cc2c3cc(OCCN)ccc3n(C)c12,3.5110306383048497,,,-3.8068754016455375,1.1335389083702174,2.15896526038341,,,
COc1ccc2c(c1)c1cc3c(C(=O)NCCCN(C)C)nccc3c(C)c1n2C,,,,,0.9344984512435676,3.1543935379569974,,,
Cc1c2ccncc2cc2c3cc(OCCN4CCN(C)CC4)ccc3n(C)c12,3.705408756065146,,,-3.625251653989896,1.24551266781415,2.426185825244511,,,
CCN(CC)CCOc1ccc2c(c1)c1cc3cnccc3c(C)c1n2C,3.442277407405623,,,-3.6108339156354674,1.1038037209559568,2.375663613960885,,,
COc1ccc2c(c1)c1cc3ccncc3c(C)c1n2C,4.820281565605036,,,-5.806875401645539,1.9576072870600956,3.163399932786864,,,
Cc1c2ccncc2cc2c3ccc(OCC4=NCCN4)cc3n(C)c12,,,,,,2.7866804531966487,,,
COc1ccc2oc3c(C)c4ccncc4cc3c2c1,5.109977737428537,,,-5.806875401645539,2.049605612594973,2.4367985102318035,,,
Cc1c2ccncc2cc2c3cc(OC[C@H]4CCCN4)ccc3n(C)c12,3.2591354991539,,,-3.7594507517174,,2.3246939138617746,,,
Cc1c2ccncc2cc2c3c(OCC4=NCCN4)cccc3n(C)c12,,,,,1.271841606536499,2.7626035495668035,,,
Cc1c2ccncc2cc2c3cc(OC[C@@H]4CCCN4)ccc3n(C)c12,3.999219550458301,,,-3.6439741428068775,0.9344984512435676,2.358315640082196,,,
Cc1c2ccncc2cc2c3cc(OCC(=O)N(C)C)ccc3n(C)c12,4.057395776090949,,,-5.111820506081675,1.8175653695597809,2.938469688367645,,,
Cc1nc(C(=O)NCCCN(C)C)cc2c3cc(OCCN4CCOCC4)ccc3n(C)c12,0.1161303378418818,,,-3.823908740944319,,2.697316541732383,,,
Cc1nc(C(=O)NCCCN(C)C)cc2c3cc(OCC4=NCCN4)ccc3n(C)c12,,,,,,1.7528164311882717,,,
CN(C)CCCNc1nc(Nc2ccncc2)nc2ccccc12,,,,,,,-5.380906669373258,0.2833012287035495,1.5
CCn1c2ccc(OCC3=NCCN3)cc2c2cc3cnccc3c(C)c21,4.254599024987376,,,-3.694648630553376,0.9344984512435676,2.6858312746260635,,,
Cc1c2ccncc2cc2c3cc(OCC4=NCCN4C)ccc3n(C)c12,2.8247744754103525,,,-4.126679398184601,,2.3881012015705165,,,
Cn1c2ccc(OCCN3CCOCC3)cc2c2cc3cnccc3cc21,3.999219550458301,,,-3.6819366650372394,1.462397997898956,3.13510083376572,,,
Cc1c2ccncc2cc2c1sc1ccc(OCCN3CCOCC3)cc12,,,,,1.6580113966571124,3.3685843723574846,,,
Cc1c2ccncc2cc2c3cc(OCC4=NCCN4)ccc3n(C(C)C)c12,,,,,0.9344984512435676,2.607562243183588,,,
Cc1c2ccncc2cc2c3cc(C(N)=O)ccc3n(C)c12,4.057395776090949,,,-5.806875401645539,1.8656960599160703,3.1478308499434595,,,
CNC(=O)c1ccc2c(c1)c1cc3cnccc3c(C)c1n2C,4.057395776090949,,,-5.806875401645539,1.6138418218760693,2.345961541813141,,,
Cc1c2ccncc2cc2c3cc(C(=O)NCCO)ccc3n(C)c12,,,,,1.2148438480476975,2.281941933440825,,,
COCCNC(=O)c1ccc2c(c1)c1cc3cnccc3c(C)c1n2C,2.769405695679659,,,-3.8416375079047502,1.6020599913279625,3.278799313755556,,,
Cc1c2ccncc2cc2c3cc(OC[C@H](C)N)ccc3n(C)c12,,,,,,1.8518696007297664,,,
Cc1nc(C(N)=O)cc2c3cc(OCCN4CCOCC4)ccc3n(C)c12,2.376272808785205,,,-4.838631997765025,1.0681858617461617,3.2046896204203605,,,
Cc1c2ccnc(C(=O)N[C@H](C)CN(C)C)c2cc2c3ccc(OCCCN4CCN(C)CC4)cc3n(C)c12,2.389199565830816,,,-3.690369832574101,1.1931245983544616,3.021437396467089,,,
Cn1c2ccc(OCCN3CCOCC3)cc2c2cc3ncccc3cc21,3.1026032757593933,,,-3.9706162223147903,1.5185139398778875,3.553761698390004,,,
CN(C)CCOc1ccc2c(c1)c1cc3ncccc3cc1n2C,2.4288369676832486,,,-3.6516951369518393,1.3324384599156054,3.2921895926234988,,,
Cc1c2ccncc2cc2c3cc(OCCN4CCC(O)CC4)ccc3n(C)c12,3.5471512942852343,,,-3.665546248849069,1.2648178230095364,2.2487087356009177,,,
Cc1c2ccncc2cc2c3cc(OCCN4CCC(F)CC4)ccc3n(C)c12,4.329720681971944,,,-3.869666231504994,1.424881636631067,2.7364761820276966,,,
Cc1c2ccncc2cc2c3cc(OC[C@H](C)N(C)C)ccc3n(C)c12,3.999219550458301,,,-3.684029654543082,1.1205739312058498,2.416141031168329,,,
Cc1c2c(cc3c4cc(OCC5=NCCN5)ccc4n(C)c13)C(=O)NCC2,1.9367984687040585,,,-3.7670038896078464,1.3138672203691537,2.244277120801843,,,
Cn1c2ccc(OCC3=NCCN3)cc2c2cc3cnccc3cc21,2.5866893440979437,,,-3.714442690992226,,2.837399024342022,,,
CN(C)CCOc1ccc2c(c1)c1cc3cnccc3cc1n2C,2.4154781433562365,,,-3.769551078621726,1.290034611362518,2.567496891104222,,,
Cc1c2ccnc(C(=O)N[C@H](C)CN(C)C)c2cc2c3c(OCCCN4CCN(C)CC4)cccc3n(C)c12,3.748992436113632,,,-3.835647144215563,1.3560258571931227,2.0867156639448825,,,
Cc1nc(C(N)=O)cc2c3cc(OCC4=NCCN4)ccc3n(C)c12,0.8953840470548413,,,-3.7375489102695703,,2.388633969351789,,,
Cn1c2ccc(OCCN3CCCCC3)cc2c2nc3cnccc3nc21,1.3309637158028425,,,-3.774690718274137,1.0492180226701815,2.6513749439130434,,,
Cc1c2ccncc2cc2c3cc(C#N)ccc3n(C)c12,,,,,2.1357685145678222,2.9540977204791896,,,
CN(C)CCNC(=O)c1ccc2c(c1)c1cc3ccncc3nc1n2C,,,,,,2.8687619582120503,,,
Cn1c2ccc(OCC3=NCCN3)cc2c2cc3ccncc3nc21,,,,,1.4456042032735976,3.058881339349561,,,
Cc1c2ccncc2cc2c3cc(N4CCN(C)CC4)ccc3n(C)c12,,,,,,2.475816413031318,,,
Cn1c2ccc(OCCN3CCOCC3)cc2c2nc3cnccc3nc21,1.2367626271489272,,,-3.886056647693163,1.3010299956639813,3.0514612443241838,,,
Cn1c2ccc(OCC(=N)N)cc2c2cc3cnccc3cc21,2.751535313041948,,,-4.464705879957229,,2.8344207036815328,,,
Cn1c2ccc(OCC3=NCCN3)cc2c2nc3cnccc3nc21,0.9099992046546748,,,-3.7878123955960414,,2.739414102698696,,,
Cc1c2c(cc3c4cc(OCC5=NCCN5)ccc4n(C)c13)C(=O)N(C)CC2,2.389199565830816,,,-3.8181564120552274,1.110589710299249,2.642563437104388,,,
CN(C)CCCNc1nccc2c1C(=O)c1c([nH]c3ccc(OCC4=NCCN4)cc13)C2=O,,,,,,1.5314789170422551,,,
Cc1c2ccncc2cc2c3cc(OCC4=NCCN4)cc(F)c3n(C)c12,,,,,1.100370545117563,3.0529246837077286,,,
CCn1c2ccc(OCC3=NCCN3)cc2c2cc3cnccc3cc21,1.8574547284934495,,,-3.832682665251824,1.3926969532596658,2.4375920322539613,,,
Cc1c2ccncc2cc2c3cc(OCCN(C)C)cc(F)c3n(C)c12,,,,,,2.902872785446079,,,
Cn1c2ccc(OCC(=N)N)cc2c2cc3ncccc3cc21,2.716615563961132,,,-4.106238237942057,1.1958996524092338,3.268016020781919,,,
COc1ccc(Nc2nccc(NCCc3ccncc3)n2)cc1,2.442347035369205,,,-4.17134010346468,2.020361282647708,3.0662513619689618,-4.578560609779951,-0.1079053973095195,2.8
CN(C)CCCn1ccc2nc3ccc(OCC4=NCCN4)cc3c-2c1,-0.9844989819006884,,,-3.684029654543082,,,,,
c1cc2cc3[nH]c4ccc(OCC5=NCCN5)cc4c3cc2cn1,-0.8188868585544241,,,-3.795880017344075,1.3579348470004535,2.286231854028553,,,
CNc1ccnc(N(CCc2cccnc2)c2ccnc(Nc3ccc(Cl)cc3)n2)n1,2.2540580520993854,,,-4.021363051615526,1.404833716619938,2.530583859645118,,,-0.1
NC(=O)CN1C(=O)Cc2ccc(-c3ccccc3)cc21,2.863258522487603,,,-4.393618634889395,1.130333768495006,2.1344958558346736,,,
CNc1ccnc(N(CCc2cccnc2)c2ccnc(Nc3ccc(OC)cc3)n2)n1,0.8760354701545602,,,-4.041914151478915,1.3138672203691537,2.504198918539445,,,-0.6
CNc1ccnc(N(CCc2ccncc2)c2ccnc(Nc3ccc(OC)cc3)n2)n1,0.814182251602706,,,-4.012333735073725,1.2988530764097066,2.558468562523795,,,-0.6
Cc1c2cnccc2cc2c3cc(OCCN(C)C)ccc3n(C)c12,3.5110306383048497,,,-3.801342913045578,1.5237464668115646,2.8222988712623667,,,
COC(C)Cn1c(=O)n(C)c2cnc3ccc(-c4cncc(C(C)(C)O)c4)cc3c21,1.2773596777562222,,,,,,,,
C[C@H](NC(=O)c1ccc2c(c1)c1cc(C(=O)N[C@@H](C)C(N)=O)ccc1n2C)C(N)=O,-0.096073830089622,,,-3.815308569182401,0.9344984512435676,1.57978359661681,,,
Cc1c2ccncc2cc2c3cc(OCC[C@@H](C)N)ccc3n(C)c12,4.184591440069878,,,-3.739928612014925,1.146128035678238,2.2875778090787056,,,
COc1ccc2c(c1)c1cc(NC(=O)NCCN(C)C)nc(C)c1n2C,1.7424658226279148,,,-3.835647144215563,1.3424226808222062,2.4838724542226736,,,
NC(=O)CCN1C(=O)Cc2c1ccc1ccccc21,1.4242255834432995,,,-3.723538195826756,0.9822712330395684,2.578639209968072,,,
Cc1c2ccncc2cc2c3cc(OCC[C@H](C)N)ccc3n(C)c12,4.184591440069878,,,-3.7825160557860937,1.2329961103921538,2.373279893277496,,,
Cc1c2ccncc2cc2c3cc(OC[C@H](C)Nc4ccccn4)ccc3n(C)c12,,,,-5.806875401645539,2.170555058521209,3.179925032074337,,,
Cc1c2ccnc(C(=O)N[C@H](C)CN(C)C)c2cc2c3cc(OCC(N)=O)ccc3n(C)c12,1.9367984687040585,,,-3.707743928643524,0.9344984512435676,3.197996897597136,,,
Cc1c2ccnc(C(=O)N[C@H](C)CN(C)C)c2cc2c3cc(OC[C@H](C)N)ccc3n(C)c12,3.3167800398495717,,,-3.6615435063953954,0.9344984512435676,2.5581083016305497,,,
CC(=O)N[C@@H](C)COc1ccc2c(c1)c1cc3cnccc3c(C)c1n2C,1.866045108611524,,,-4.129011186239425,1.4885507165004443,2.8150461760646306,,,
Cc1c2ccncc2cc2c3cc(OC[C@H](C)NC(N)=O)ccc3n(C)c12,4.820281565605036,,,-5.806875401645539,1.3096301674258988,2.6915235221681546,,,
NC(=O)Cn1ccc2ccc(-c3ccccc3)cc21,3.663561646129645,,,-4.374687549038326,1.645422269349092,3.0307615909510166,,,
Cc1nc(NC(=O)NCCN(C)C)cc2c3cc(OCC4=NCCN4)ccc3n(C)c12,0.392980551445919,,,-3.669586226650809,0.9344984512435676,2.588607804742687,,,
Cc1c2ccncc2cc2c3cc(OCCC(C)(C)N)ccc3n(C)c12,3.748992436113632,,,-3.636388020107856,0.9344984512435676,2.115943176939055,,,
Cc1nc(NC(=O)NCCN(C)C)cc2c3cc(OCC(N)=O)ccc3n(C)c12,0.2208938315801944,,,-3.7772835288524167,1.1846914308175989,2.220631019448092,,,
CCN[C@@H](C)COc1ccc2c(c1)c1cc3cnccc3c(C)c1n2C,3.663561646129645,,,-3.642065152999546,0.9344984512435676,2.446537167073644,,,
CN[C@@H](C)COc1ccc2c(c1)c1cc3cnccc3c(C)c1n2C,3.287572356154438,,,-3.690369832574101,0.9344984512435676,2.423573519732736,,,
CCCN[C@@H](C)COc1ccc2c(c1)c1cc3cnccc3c(C)c1n2C,3.623314765621057,,,-3.815308569182401,1.187520720836463,2.381295623003826,,,
COCCN[C@@H](C)COc1ccc2c(c1)c1cc3cnccc3c(C)c1n2C,4.057395776090949,,,-3.7772835288524167,1.2329961103921538,2.378397900948137,,,
Cc1c2ccncc2cc2c3cc(OC[C@H](C)NCC(F)F)ccc3n(C)c12,3.748992436113632,,,-4.18309616062434,1.7339992865383869,3.1517068570225764,,,
Cc1nc(C(N)=O)cc2c3cc(OC[C@H](C)N)ccc3n(C)c12,1.2083112059245342,,,-3.721246399047171,0.9344984512435676,2.583538819254352,,,
Cc1c2ccncc2cc2c3cc(C(=O)NC[C@H](C)N)ccc3n(C)c12,3.3776909339868166,,,-3.9546770212133424,1.2041199826559248,2.1947917577219247,,,
Cc1c2ccncc2cc2c3cc(C(=O)N[C@@H](C)CN)ccc3n(C)c12,2.6498216962024177,,,-3.761953896871205,1.4456042032735976,2.3900514964589874,,,
Cn1c2ccc(OCC3=NCCN3)cc2c2cc(C(N)=O)ccc21,0.6588410572189906,,,-3.6757175447023074,0.9344984512435676,2.961183709812436,,,
Cc1c2ccncc2cc2c3cc(C(=O)N[C@H](C)CN)ccc3n(C)c12,2.8830071796339576,,,-3.677780705266081,1.2041199826559248,2.6482624057480444,,,
Cc1c2ccncc2cc2c3cc(OC[C@H](C)NC(C)C)ccc3n(C)c12,4.4107760479598666,,,-3.686132779630847,0.9344984512435676,2.244029589030022,,,
Cn1c2ccc(OCC(N)=O)cc2c2cc(-c3ccccc3)ccc21,4.184591440069878,,,-5.806875401645539,1.8898617212581883,2.639187559935754,,,
C[C@H](N)COc1ccc2c(c1)c1cc(C(N)=O)ccc1n2C,1.1417456594856852,,,-3.673664139071248,0.9344984512435676,3.139154658406904,,,
Cn1c2ccc(OCC(N)=O)cc2c2cc(-c3ccncc3)ccc21,5.806138481293727,,,-5.806875401645539,1.292256071356476,2.423245873936808,,,
Cc1c2ccncc2cc2c3cc(C(=O)NC[C@@H](C)N)ccc3n(C)c12,2.483823812649168,,,-3.75448733218585,1.0170333392987805,2.422917980767662,,,
Cc1c2ccncc2cc2c3cc(C(=O)NC[C@@H](C)O)ccc3n(C)c12,4.119037174812478,,,-3.8416375079047502,1.625312450961674,2.86308482532036,,,
Cc1c2ccncc2cc2c3cc(C(=O)N[C@H](C)CN(C)C)ccc3n(C)c12,2.751535313041948,,,-3.6345120151091,1.4502491083193612,3.1464381352857744,,,
Cc1c2ccncc2cc2c3cc(C(=O)NC[C@H](C)O)ccc3n(C)c12,3.623314765621057,,,-4.0762380391713,1.5932860670204574,2.8581761379823445,,,
C[C@H](N)COc1ccc2c(c1)c1nc3cnccc3nc1n2C,1.1526795099383855,,,-3.642065152999546,1.2253092817258628,2.539828558377898,,,
COC[C@H](C)NC(=O)c1ccc2c(c1)c1cc3cnccc3c(C)c1n2C,4.701489956993767,,,-3.903089986991944,1.965201701025912,3.1490958910679727,,,
Cn1c2ccc(OCC(N)=O)cc2c2nc3cnccc3nc21,2.769405695679659,,,-6.721246399047171,1.3654879848908996,3.0540382106848694,,,
NCCCNc1nc(NC(=O)OCCCN)cc2c(-c3ccnc(N4CCNCC4)c3)cccc12,1.807009031606088,,,-3.7594507517174,0.9344984512435676,1.7860412102425542,,,
Cc1nc(CCC(=O)Nc2ccccn2)cc2c3cc(OC[C@H](C)N)ccc3n(C)c12,,,,-3.6675615400843946,1.3483048630481609,3.0258381642297003,,,
Cc1c2ccncc2cc2c3cc(C(=O)N[C@H](C)CO)ccc3n(C)c12,,,,-3.910094888560602,1.5526682161121932,3.139217700137586,,,
Cc1c2ccnc(C(=O)NCC(N)=O)c2cc2c3ccccc3n(C)c12,,,,-5.806875401645539,1.534026106056135,2.921842481405858,,,
Cc1c2ccncc2cc2c3cc(C(=O)N[C@@H](C)CO)ccc3n(C)c12,,,,-4.040481623027002,1.6201360549737576,3.096666739975382,,,
Cc1c2ccnc(C(=O)N[C@H](C)CN(C)C)c2cc2c3ccccc3n(C)c12,,,,-3.87942606879415,1.0530784434834195,3.419344333673843,,,
Cc1nc(CCCNc2ccccn2)cc2c3cc(OC[C@H](C)N)ccc3n(C)c12,2.5563656137701445,,,-3.730487055782084,1.645422269349092,3.2405991643198826,,,
C[C@H](N)COc1ccc2c(c1)c1ccc(-c3cccnc3)cc1n2C,4.9548205149898585,,,-3.821023052706831,0.9344984512435676,1.9903388547876013,,,
Cc1c2ccccc2cc2c3cc(OC[C@H](C)N)ccc3n(C)c12,6.212606095751518,,,-5.806875401645539,0.9344984512435676,1.847572659142112,,,
C[C@H](N)COc1ccc2c(c1)c1cc(-c3ccncc3)ccc1n2C,4.820281565605036,,,-4.632644078973981,0.9344984512435676,2.278982116865443,,,
Cc1c2ccccc2cc2c3cc(OCC4=NCCN4)ccc3n(C)c12,,,,-4.603800652904264,0.9395192526186184,2.8184898222042136,,,
Cn1c2ccc(OCC(N)=O)cc2c2ccc(-c3cccnc3)cc21,3.999219550458301,,,-5.806875401645539,0.9344984512435676,2.1664301138432824,,,
Cc1c2ccnc(C(=O)NCCN)c2cc2c3ccccc3n(C)c12,3.944133480398922,,,-5.806875401645539,0.9344984512435676,2.644832328825636,,,
C[C@H](N)COc1ccc2c(c1)c1ccc(-c3ccncc3)cc1n2C,4.9548205149898585,,,-3.835647144215563,0.9344984512435676,2.0170333392987803,,,
Cc1c2ccncc2cc2c3cc(C(=O)NC[C@@H](C)N(C)C)ccc3n(C)c12,3.3167800398495717,,,-3.8181564120552274,1.0863598306747482,2.4202858849419178,,,
Cn1c2ccc(OCC(N)=O)cc2c2ccc(-c3ccncc3)cc21,1.2310368743174414,,,-3.7594507517174,0.9344984512435676,1.57978359661681,,,
Cc1c2ccncc2cc2c3cc(C(=O)N[C@@H](C)CN(C)C)ccc3n(C)c12,3.204412762840645,,,-3.7670038896078464,1.0530784434834195,2.6596310116070008,,,
Cn1c2ccc(OCC(N)=O)cc2c2nc3ccccc3nc21,4.701489956993767,,,-5.806875401645539,2.0806264869218056,2.460296326757476,,,
Cn1c2ccc(OCCN3CCCCC3)cc2c2nc3ccccc3nc21,4.4107760479598666,,,-3.8041003475907664,1.24551266781415,3.216983559382094,,,
CCN(CC)CCOc1ccc2c(c1)c1nc3cnccc3nc1n2C,1.2482685789075287,,,-3.721246399047171,1.0043213737826426,2.7285161047597666,,,
Cc1c2ccncc2cc2c3cc(C(=O)NCC(N)=O)ccc3n(C)c12,0.861624753007965,,,-5.484126156288321,1.2278867046136734,2.899492196138132,,,
Cc1c2ccncc2cc2c3cc(C(=O)N[C@@H](C)C(N)=O)ccc3n(C)c12,-0.4054651081081643,,,-6.534617148551582,1.252853030979893,2.889077492650064,,,
Cc1c2ccccc2cc2c3cc(OCC(N)=O)ccc3n(C)c12,3.748992436113632,,,-5.806875401645539,1.2833012287035497,1.9969492484953808,,,
Cc1c2ccncc2cc2c3cc(C(=O)N[C@H](C)C(N)=O)ccc3n(C)c12,3.346803309596356,,,-5.206209615309182,1.1846914308175989,2.787956123283932,,,
COC(C)(C)CNC(=O)c1ccc2c(c1)c1cc3cnccc3c(C)c1n2C,4.498799058824351,,,-4.145086977692144,2.006893707947901,3.2052043639481447,,,
CCN(CC)CCCOc1ccc2c(c1)c1nc3cnccc3nc1n2C,1.614245614002204,,,-3.7825160557860937,1.0334237554869496,2.7557986569738304,,,
Cn1c2ccc(OCC(N)=O)cc2c2nc3cnccc3cc21,4.057395776090949,,,-5.242603971206976,1.6148972160331343,3.220395778231596,,,
Cn1c2ccc(OCCN3CCCCC3)cc2c2nc3cnccc3cc21,2.716615563961132,,,-3.882728704344236,1.0791812460476249,2.82033284489941,,,
Cn1c2ccc(C(=O)NCCO)cc2c2nc3ccccc3nc21,3.999219550458301,,,-6.1073489661227,1.2430380486862944,2.5958267770732237,,,
COC1CCN(CCOc2ccc3c(c2)c2nc4cnccc4nc2n3C)CC1,1.7112627732596188,,,-3.679853713888946,1.285557309007774,2.740441644949766,,,
Cn1c2ccc(OCCN3CCC(F)CC3)cc2c2nc3cnccc3nc21,3.1026032757593933,,,-3.899629454882437,1.6503075231319364,3.038023740045158,,,
CN[C@@H](C)COc1ccc2c(c1)c1nc3cnccc3nc1n2C,0.485305897557895,,,-3.707743928643524,1.3159703454569178,2.716420733846555,,,
Cc1c2ccncc2cc2c3cc(C(=O)NC[C@H](C)N(C)C)ccc3n(C)c12,2.4154781433562365,,,-3.8068754016455375,1.212187604403958,2.4776999283321306,,,
Cc1c2ccncc2cc2c3cc(C(=O)NCCOC(C)(C)C)ccc3n(C)c12,3.748992436113632,,,-5.806875401645539,2.436480695009495,3.896024394707995,,,
COCC(C)(C)NC(=O)c1ccc2c(c1)c1cc3cnccc3c(C)c1n2C,5.293304824724491,,,-4.739928612014925,2.6822353569025643,3.908120272855562,,,
